UniqueID,Keyword
94EAX9I6A8_CRXC27C5INQYZIV,misdemeanors|abused|judge|pennsylvania|minors|assaulted|arrest|juveniles|abusing|incarcerated|allegations|abuse|bail|correctional|county
94H33A0OOC_B6LXN9N50XGWX16,nvidia|stocks|nvda|stock|profitability|gpu|nasdaq|profitable|investors|earnings|profits|invest|performance|market|portfolio
94MKEND6MC_B6NYLN7DLHTYROI,inmate|detox|detoxification|inmates|broward|kirk|jail|jails|sheriff|detention|arrested|probation|death|hospital|deputies
94OCDNGJ4M_O0AELYMMPVUZXA2,nsw|sydney|speeding|seaside|roads|streets|road|suburb|street|speed|mosman|suburbs|aussie|australia|motorists
94THB8ZUP6_GB1NHVI7QCNSHWX,farmers|farmer|agriculture|farm|agricultural|severn|groundwater|runoff|crops|waterways|rivers|gloucestershire|environmental|sewage|pollution
94XZSE0607_TEJ4ED9JN0PTTPD,appellate|courts|justices|appeals|federal|5th|unconstitutional|judges|court|plaintiffs|upheld|states|louisiana|laws|rulings
950WEKA6VU_6ZBB5TT3VT2BY0L,pompeo|secretary|xinjiang|cia|administrations|chairman|hearings|gop|beijing|committee|congressional|trump|biden|presidential|chinese
955MGVJE4C_45MS225RG6D3GY6,social|concerns|minors|pornography|yorkville|moderation|behaviors|safety|risks|conversations|safer|whistleblowers|initiative|harmful|health
9561ESQA6J_58FXWHN6AJFQ6J0,shareholders|paramount|shareholder|owns|goldman|ellison|richest|boeing|investors|firms|blockbuster|corp|bloomberg|acquisitions|investor
95DXHPLM12_5V9SAN3X2TH5IB5,morales|offender|convicted|felony|sentenced|vargas|molesting|vidal|prison|jail|victim|crime|alleged|accused|abuse
95GRAFK41A_X7DL01RL3BIMRQS,yucátan|yucatán|guatemala|mexico|maya|mayan|cancún|belize|rainforest|mexican|lópez|carmen|jungle|resort|roberto
95PP0R91PR_E0YYVEXA92UJFIJ,tory|polling|mps|election|labour|parliament|polls|blair|coalition|majority|electoral|cameron|politicians|democrats|ballot
95SH4Z0RSC_RNE5VA79IV56827,homebuyers|homes|homebuyer|affordable|cost|residential|housing|homeowners|costs|expensive|rent|realtor|virginia|house|home
95Y1BVYHEA_DMGLTKZKCFHP495,baroness|women|females|executives|seniority|executive|woman|sharon|genders|leadership|female|poppy|chief|roles|management
95YQV8S28P_4GVQURZJIBBFTRD,horse|mare|cheshire|chester|rescued|rescue|seahill|vet|firefighters|ditch|north|bbc|newsonline|northwest|road
960ME9U78M_KOUNGH9356UYDYS,robbers|robbery|suspects|angeles|ransacked|police|los|beverly|neighborhood|incident|suv|invasion|ktla|door|home
96AISZAZBD_68JV7DK1Y9MPF80,portland|violence|arrest|incident|burstell|custody|felon|arrested|shot|burst|accused|parole|firearm|apartment|county
96GB1779ZB_N9NIEFR8IUXKIWH,plane|planes|aircraft|aviation|passengers|pilot|delta|taxiing|airlines|flight|flying|boeing|wheel|tire|passenger
96OEH1BF5Y_FIXCO8BTMQPZZLI,mayoral|mayor|adams|bronx|nypd|policing|proposal|plan|albany|initiatives|housing|hiring|policies|manhattan|reelection
96RAZ8IF6X_1IFMXY3O60JWVUN,tubi|bafta|bbcs|bbc|taylor|streamer|viewers|streaming|debut|boarding|synopsis|jodie|screenwriter|debuts|wardley
97FLKJZ75S_Z704XFQ9O457MXT,alligator|alligators|gloria|florida|drowned|tragedy|died|killed|wildlife|lake|attorneys|attorney|grandmother|euthanized|lawsuit
97OJIMLZMX_MBUDU1WYAIIN37E,cymabay|insider|shares|stock|pbc|sale|market|sells|trading|sales|cholangitis|stocks|nasdaq|investors|buys
97WZZLM8CG_A5RGH8OE9HP4WXL,turkey|erdogan|turkish|ankara|gaza|hamas|iranian|iran|syria|israeli|armenia|israel|tehran|terrorist|diplomatic
98239BJ3HZ_F0LXP2B7X71PBLW,assaulted|assault|convicted|abused|aggravated|crimes|alleged|rojas|antonio|jurors|verdict|court|crime|verdicts|victim
9877YFXA5F_YHUK974WG2WJLSE,beach|beaches|sand|creeks|ocean|waters|bay|rain|california|contaminated|runoff|angeles|rainfall|debris|drains
987TI2UA8G_IGBO8KX829O092S,columbus|schools|superintendent|students|school|renovations|building|enrollment|facilities|task|buildings|000|kindergarten|education|costs
989R5IYYEI_SXSNC2JJBBB91RE,glenn|spacex|rocket|launch|falcon|spaceflight|booster|bezos|payload|liftoff|stage|blue|lifter|factory|huge
98HDIKL7AR_5Q8TNLBA1XDHIIY,davis|attorneys|defendant|attorney|lawyer|lawyers|tupac|court|convicted|prosecutors|justice|prosecution|criminal|arnold|nevada
98JVA8275T_1WV7FA87624V0QF,florida|hospital|fiu|baptist|campus|university|faculty|miami|clinical|healthcare|colleges|nursing|medical|partnerships|college
990MG7X6XT_FP3KL8NWM6LNWLM,nhs|spending|taxpayers|labour|unfunded|budgets|waste|funding|streeting|service|funds|patients|provide|hospitals|money
994G5SAVYQ_03NIMDBP57R8FO8,downtown|jackson|cowtown|houston|la|hotel|creamian|park|lisa|nearby|business|sidewalk|st|city|street
997EGLEB6L_W2BHJ6CCFV932L5,shooting|shot|suspects|seattle|police|gun|investigation|shots|investigating|witnesses|officers|violent|violence|northwest|victim
99A2YUTARE_SB9OL9UNGWVPOOR,islamist|islamophobic|muslim|extremists|extremist|terrorist|secularised|extremism|semitic|jewish|militant|grievance|hindus|doctors|infidels
99CHL33FNG_63EEM2W65OBBQY5,gaza|palestinians|palestinian|hamas|israelis|israeli|casualties|knesset|militants|israel|jerusalem|beirut|hezbollah|soldiers|militias
99K36P44E8_2BM88AGS14D4ZRD,layoffs|severance|employees|microsoft|blizzard|ceo|employment|workers|workforce|gaming|activision|company|companies|xbox|laying
99P2XTAOOW_IGSMVV7KGGXLR7A,streetlights|thefts|theft|streetlight|crime|thieves|suspects|streets|arrest|charges|burglary|stealing|grove|street|suspect
99TW05VLN0_PW2HREJ2JNRQVDU,redistricting|tallahassee|justices|congressional|voters|republicans|florida|elections|republican|representatives|voting|district|constitution|democrat|plaintiffs
99UJ9L5BK2_XOLNSQKOODES1ZF,boeing|737|grounded|airlines|faa|grounding|flights|aviation|flight|max|planes|maintenance|landing|plane|flying
99W30354WQ_8Q6AUAXLE1BQBWF,veto|ohio|transgender|legislation|state|republicans|gop|republican|lawmakers|trans|colby|minors|michigan|hb|rick
9AM7G893I7_SUNEDN5LHAOWIB2,passcode|passcodes|iphone|icloud|passwords|ios|thieves|thief|security|stealing|protection|password|steals|authentication|stolen
9B4B12CMF1_TI94F1Z2PX9L2WB,homicide|reyes|nj|killed|township|alejandro|lebanon|deceased|died|detective|death|teresa|crash|news|warren
9B7ZQIEHRK_TQHXKVN3UMH5KJV,meteorites|asteroid|meteor|asteroids|sighting|sightings|astronomer|astronomy|observatory|telescope|cosmic|sárneczky|discovered|berlin|chelyabinsk
9BFIAUE17Y_WZ7TFMLPLNK18JP,coroner|shooting|shot|fox|murder|died|news|dayton|bolds|ripped|montgomery|jones|911|saw|justice
9BKKSYLP9K_4P48DQDY2PLDTKV,coronavirus|sturgeon|covid|scotland|scottish|eliminating|pandemic|elimination|epidemiology|unachievable|virus|vaccination|eliminated|edinburgh|nicola
9BO5KHQPQM_KQ18L8UI1GS77GY,ks|cervical|ksnw|screening|kansas|smear|sedgwick|pap|ksn|kdhe|cervix|appointment|exam|clinic|county
9BOYV95VL5_TW7M5UR9RB31FBF,acc|veterans|vrc|veteran|austin|central|campus|military|community|college|network|army|families|kxan|texas
9BYZ6YSTC6_W81ZT1JXHMKH9AF,iowa|ballot|iowans|presidential|election|candidate|candidates|nomination|ballots|presidency|amendment|candidacy|constitution|states|state
9C5EF3QAKD_3W95J82ZC1YMNJN,taiwan|uss|warship|warships|maritime|navy|strait|island|ships|mainland|destroyer|ship|waterway|honolulu|hawaii
9CB6LZP31O_BKZS891EHBIG8KF,boyd|accused|allegations|indicted|indictment|falsely|reportedly|testifying|tennessee|attorney|affidavits|shelby|intoxicated|incident|claiming
9CD8TO3F2X_P0W1QM64Y3NOZQ8,maga|insecurity|insecurities|insecure|masculinity|narcissism|sexism|sexist|misogyny|accusation|racist|feminists|feminist|alleged|attractive
9CDO2JSSLG_CL3A7W0P6O11POB,moscow|putin|russian|russians|russia|ukraine|ukrainians|vladimir|ukrainian|planes|plane|kyiv|aircraft|ilyushin|missiles
9CJRMDLOYB_7WKK5MG68D5QWL4,epa|petrochemical|chemical|dpe|environmentalists|scientists|environmental|toxicology|department|pollution|policy|eco|manufacturer|lawsuit|policies
9D5J1UOXHJ_YI9RLJMYI0A8BKI,coinbase|cryptocurrencies|coin|crypto|stocks|stock|markets|market|invest|investors|investment|bitcoin|exchange|prospects|base
9D6HRUK909_TXRCEHAZG0T7R9Q,kru|chef|kodaiko|chefs|ngo|cuisine|culinary|restaurant|japanese|fukuro|restaurants|omakase|cookbooks|sushi|james
9DFV3QSW0N_QT7NPZ4FI4GS8UZ,doyle|myrtle|carolina|coast|boat|beach|seas|ocean|atlantic|finding|north|disappearance|scuba|boating|brunswick
9DFXP89EAH_4GCB02YTWZSVEVK,citizenship|ukrainians|ukrainian|ukraine|citizens|zelensky|kyiv|russian|kuleba|unity|multiple|russia|foreign|million|homeland
9DH5YCJC8Z_69PQ9AOKUX0YZIX,measles|vaccine|vaccination|outbreak|outbreaks|vaccinate|rubella|disease|jabs|mmr|mumps|nhs|virus|concern|doses
9DTZCAT8HQ_CMPMHFG6G2AMD79,cemetery|augusta|veterans|va|georgia|burial|veteran|buried|atlanta|interred|gracewood|hospital|acres|fort|norwood
9DZ3SQS9G8_EDTFFFSNAX9JAZ9,hamas|palestinians|gaza|palestinian|israelis|israeli|israel|netanyahu|militants|jordan|ceasefire|arab|humanitarian|islamist|civilians
9E0YI5V9UP_BG8SCZ1ISG8GHW5,alcohol|alcoholic|liquor|rhode|drinking|beverages|beer|providence|consumption|wine|wines|prohibits|state|states|newport
9EHT8ELN2K_N36GLRT4BNR0IRI,mifepristone|fda|pharmaceutical|pill|appeals|prescriptions|prescribed|medication|abortion|judicial|justices|misoprostol|precedent|overturned|abortions
9EPSHPXOUT_VUCRLAQR2T7KZNS,fatal|honda|diego|crash|fractures|san|bernardo|accident|paseo|toyota|rancho|injured|red|passenger|sdpd
9EVWQGXOZL_9UUHA189UQ5DDP2,tallinn|estonia|baltic|balticholidays|estonian|countryside|destinations|wolves|ljubljana|europe|sweden|slovakia|ukraine|croatia|roads
9EYKA9YQ24_NIGHC6Q36P90EPU,defamation|carroll|testified|accusations|allegations|juror|trump|accusation|court|testifying|courtroom|judge|prosecution|sued|donald
9F4W3IBE9C_4IMM70IKB3G7ZEN,madeleine|disappearance|mccann|detective|mccanns|forensic|kate|portugal|disappeared|investigation|libel|portuguese|crimes|investigators|accused
9F4Y1XZRAS_5C4RWGRPJPCFMSM,etf|etfs|gbtc|blackrock|investing|bitcoin|securities|trading|investors|fund|billion|shares|assets|cryptocurrency|fidelity
9F65TNYO4U_RR4XOAXFYB6D3BU,fentanyl|overdose|overdosed|homicide|autopsy|fatally|pa|drugs|drug|chambersburg|murder|coroner|killed|accused|indiantown
9F7GYAFYYT_I7EJSDWTXU0BLF0,southwest|dividend|dividends|shares|stock|equity|shareholders|holdings|stocks|valuation|valuations|discount|value|discounting|swx
9F9ST2KYR7_PLWIIL2KSEKDDYN,bus|trimet|ambulances|ambulance|buses|transportation|incident|portland|employees|commutes|rescue|rider|emergency|firefighters|suv
9FBQK60QF9_2T06ELOD592JPJO,candidates|election|candidate|suozzi|republican|republicans|incumbent|redistricting|democrats|gop|democrat|ballot|primaries|impeachments|voters
9FHSOXX0JS_KMEKBVQP0A2G7GI,sheriff|berdnik|fatally|suicidal|suicide|paterson|bergen|mayor|jersey|shot|sayegh|death|restaurant|county|prisoner
9FMZT1XA2I_IE7NP7FPWPIV4FU,britcoin|currency|banking|bank|pound|banks|treasury|digital|cash|financial|britons|euro|dollar|pounds|2025
9FQT5918BJ_W7BKTF63VEEYDNE,liquefied|exports|fuel|louisiana|lng|pipeline|emissions|warming|cp2|biden|coal|petroleum|calcasieu|oil|exporter
9FS7Y5BYU7_RL1DHDF4MEQ8BG9,scaramucci|trump|threats|haley|candidate|sanders|bernie|hillary|clinton|election|nominee|campaign|voters|barack|president
9FW3TMBGIN_WZ8NR70CN8QYTP9,combat|troops|operational|tavriia|assault|defence|attacks|tarnavskyi|strategic|military|drones|enemy|operations|occupiers|clashes
9FXK6GQJJE_SUNGU70VX0S5H6Z,haiti|gangs|haitian|prisons|gang|inmates|prisoners|prison|penitentiary|suspects|kidnappings|detention|victims|crimes|detainees
9FXY9WL9D3_6T18MOUMXJKRCAB,arrests|incarcerated|burglary|theft|arrest|stolen|arrested|thefts|suspects|concho|felon|angelo|sheriff|crimes|san
9FZZUKQ3TA_ZVVAODV6YABEWV9,gratuity|wage|pays|booze|pay|revenue|incentives|generosity|restaurant|earn|expense|spending|taxes|delivering|deliveries
9G3RQDCNFU_6Z1JM0C3K5NI9WP,ark|arkansans|arkansas|bird|little|trooper|heartwarming|stranded|rock|vehicle|footage|video|cold|freezing|lived
9G50EOWVU8_BJNO0IW9CU9PRZ8,curriculum|colleges|education|students|universities|florida|university|sociology|studying|reconstruction|ideology|courses|study|taught|1877
9GJBNA7OIR_QW6RORUTUJU5HT0,revenue|revenues|taxes|mexico|fiscal|petroleum|tax|income|feds|fuels|annual|economy|funds|gov|funding
9GK86OLYFV_9ML7BTXAREL755D,gaza|hamas|palestinians|casualties|palestinian|israeli|explosion|militant|israel|explosions|missile|soldiers|explosive|civilians|attack
9GP6X6W152_R6OE50BIBET4D67,rescuers|skiers|rescue|snowboarders|snowshoeing|hunters|killington|woods|hiker|forest|vanished|lost|people|freezing|missing
9GRBXC58F5_WKV88KWJ7JTAZXT,income|cash|finance|bloomberg|funds|tax|finances|revenue|reform|market|legislation|government|bank|bankroll|pays
9GW7RX07RV_8ZZSENJ3DEUD4JF,gaza|hostages|hostage|hamas|palestinian|israeli|israel|prisoners|civilians|axios|ceasefire|soldiers|release|qatar|wounded
9GYFSD7KT0_H9L3PHICGZUKEF5,autopsy|kctv|chiefs|kansas|deceased|mcgeeney|deaths|died|dead|investigators|clayton|detectives|bodies|death|condolences
9GYSCAS71J_IREPPKINS4OKDUQ,kidnapped|mawozo|kidnapping|kidnappings|katiana|kidnappers|kidnap|joseph|haitian|hostage|sanjou|abducted|lanmò|haitians|hostages
9H64N2D0BJ_7W1XI6PR4LEWW7P,antitrust|agencies|lawsuit|justices|staffers|staffing|attorney|contracts|agreements|employer|employees|sued|employers|enforce|court
9HDFLI5FGR_LA7RXR2ZOGRL592,shoplifting|theft|retail|robbery|stealing|thieves|robberies|steal|crime|stolen|retailers|prosecute|crimes|prosecuting|prosecution
9HUWA754FU_6GKJCTX3UUV9EBB,trump|presidential|presidency|donald|primaries|governor|president|2020|nominee|treasury|christie|nomination|election|republican|wall
9HXZRSO7YQ_UWDUBBEBCNWELCT,abortion|abortions|roe|pregnancies|contraception|republicans|democrats|constitutional|liberals|conservatives|justices|freedoms|rights|republican|amendment
9I0RCU6YV9_XBFPPS4QJF8G466,earnings|analysts|shareholders|nyse|bank|revenues|stocks|stock|prospects|estimates|financial|analyst|hawaii|profits|bullish
9I3G7VJN9A_WN7QYEGTD00DCIJ,perjury|sentenced|greeneville|murder|nance|suspects|charges|court|aggravated|guilty|tauscher|judicial|suspect|asheville|shooting
9IBR5W2AF9_TNCQ4Q7WTLUHTLZ,detective|americannightmare|netflix|nightmare|misty|accused|documentary|quinn|abducted|ordeal|crime|carausu|police|ransom|officer
9IBXXM67O6_8YGVYLWDHYX3XDI,tyler|arson|jail|texas|stickle|arrested|ketk|homeless|county|randy|reportedly|bathroom|meth|gun|david
9ID36R0UMP_P4FFUS8K4LDOMQ7,shareholders|investors|shareholder|ownership|investor|stocks|owns|stock|institutional|shares|acquisition|ares|investing|owners|analysts
9IER5HM92Z_UYF3G8KNDTDGK1M,nicotine|cigarettes|tobacco|cigarette|pouch|smoking|pouches|smokers|zyn|zynfluencers|lung|addiction|smokes|products|chewing
9IFR9MB4A9_Z5VKKKNK4LPVBQM,soldiers|armies|army|troops|conscription|military|allies|civilians|britain|british|allied|ukraine|london|war|nato
9IGHSKVCRZ_HHZDKKSMQJ1VNAZ,offshore|investments|hong|investors|markets|invest|investment|investor|bloomberg|market|investing|hgi|stocks|chinese|jpmorgan
9IXPC5UOGG_WP3J4XRU0GTL7MK,gaza|hamas|israeli|palestinian|famine|israel|hunger|humanitarian|geneva|aid|shortages|jerusalem|militants|food|crisis
9J5XL8KA3T_055LVSJ06I3NT2R,philippine|marcos|manila|philippines|investigation|tribunal|icc|judicial|investigate|rodrigo|justice|criminal|vigilante|morales|kyodo
9JBP4W70G8_QYXPZ7UZ06SNZEE,holiday|day|celebrate|celebrated|aus|celebrations|australians|australian|australia|festivities|cricket|queensland|debate|weekend|days
9JEUCUGB5X_0BPSWGXBW3XC043,reelection|candidates|biden|nominating|candidate|nomination|hampshire|delegates|ballot|democrats|primary|statehouse|incumbent|secretary|2020
9JIUVQZFRB_392GA3ICO9738L4,gaza|palestinians|genocide|hamas|palestinian|israel|humanitarian|outrage|justice|icj|allegations|accusation|attackers|civilians|alleging
9JJGR9O3W4_IZ7VYXTZEJAJ26E,biden|nh|hampshire|robocalls|robocall|ballot|voter|election|electionlaw|campaign|voters|democrats|voting|spoofed|republicans
9JR6RUQQC4_H8RVSGHPWR02S56,crash|samaritan|wrecked|driving|vehicle|highway|collided|suv|passerby|fatal|driver|car|florida|injuries|chevy
9JSF88KVDQ_DUBGS16IOOG5JIR,greg|gregular|gregulars|restaurant|bistro|hampton|patrons|doors|bartender|door|bar|breaks|housing|apartment|reopen
9JXVSNSVQ5_K1SY4EPK4ANWVSP,ice|erie|temperatures|chilly|lakes|temperature|lake|floe|stranded|weather|floating|airboats|airboat|shore|ohio
9JZGLA5IRQ_GEZZ2OC95QMW08V,luggage|marijuana|bags|virginia|suitcases|roanoke|narcotics|va|drug|airport|suspect|pounds|crime|tractor|blacksburg
9KENU7OHF1_EA990PK8FNJ9ECO,maga|haley|candidates|candidate|campaign|matthews|donors|donating|donated|trump|donate|sarah|election|nominee|presidential
9KU1XQTHY2_ZMGEL5OGD1FH6DO,fence|justices|kavanaugh|border|alito|injunction|litigation|appeals|immigration|justice|borders|court|attorney|federal|biden
9KXYH71RIT_672B44QU5T1CN4U,park|suspect|shooting|sheriff|shot|juvenile|eyewitness|debary|firearm|firing|downtown|gun|arrested|deputies|investigators
9L19O9USWL_B0C7C37LCRW19CP,microsoft|ai|companies|openai|industry|investments|billions|businesses|innovation|investment|invest|corp|invested|funding|company
9LENXY0PJO_JTJU0YSLGUK9KG4,kyiv|ukraine|ukrainian|zelensky|poroshenko|journalists|russian|journalist|stolyarov|investigative|orchestrated|soldiers|investigation|investigations|kremlin
9LEQX5DKGF_ME669373ZJAXKC2,truck|trucker|trucking|murdered|cab|vehicle|white|suspect|pickup|nashville|murder|dead|alive|mnpd|haul
9LH87Q4TN7_G5PQMALMNZTAMTR,lansing|obituary|sheriff|shooting|firearm|deputies|shot|deputy|county|township|kilgo|funeral|burkhead|killed|michigan
9LTSAGP0ZT_D5PQCGPO5MHREU6,gaza|hamas|ceasefire|palestinian|humanitarian|israeli|mp|mps|minister|israel|cameron|hostilities|david|activists|ali
9LVIIRKNRM_EX7I4AUXLG8QI1L,trump|candidate|election|polls|campaign|gop|hampshire|campaigns|republican|donald|maga|voters|polling|biden|president
9LWCAOSXZC_0EDOJS0E8CIOL4R,wristwatch|watches|watchmaker|bulova|timepiece|timepieces|apollo|stopwatch|lunar|moon|astronaut|quartz|nasa|chronograph|clock
9M2WKLFZ9A_EMA6AFM6M34Z43E,austin|texas|border|rio|federal|lawsuit|wire|appeals|debate|immigration|ballot|cut|judge|razor|enforce
9MF4NUMCBP_DOWC389YN7C8U6P,missiles|missile|ukraine|ukrainians|kyiv|threats|russians|weapons|ukrainian|russia|attacks|kharkiv|targets|russian|defense
9MGAFT2JL7_G885U8H0AW58GR6,lavrov|ukraine|putin|sergei|crimea|donetsk|ukrainian|nato|vladimir|russian|russia|soviet|negotiations|negotiating|ukrainians
9MWWPUL5UP_NVEE3T6KS18658P,vodafone|uae|telecoms|shareholder|emirates|secretary|telefonica|ministers|shareholding|privatised|7bn|dowden|sheikh|gulf|oversight
9N0BD9FYA5_DUOSQB8JB4HXHLO,burglary|burglaries|suspects|van|suspect|officers|police|stolen|theft|officer|fleeing|assault|charges|firearm|stealing
9N1BONQTAD_MNN4YG7ETL36G1C,airtasker|valuation|valuing|equity|discounting|undervalued|discount|overvalued|investment|market|investing|valuable|discounted|cash|financial
9N3VVFYOSP_SGQP9UPHT3KG3QJ,prosecution|accused|prosecutors|kohberger|tampa|suspect|charges|arrested|judge|case|trial|stabbing|deaths|jury|dismiss
9NBD1P7KW3_FGG1PCSJ06JLN81,arrest|police|investigators|corpse|coroner|apartment|cops|collier|surveillance|worker|murder|footage|department|officials|victim
9NCIKA9RX7_VZLJ45ERIO02EJA,kharkiv|missiles|missile|ukraine|russians|oblast|russia|evacuated|synehubov|threat|emergency|attacks|injured|bakhmut|struck
9NF33O3FA5_G9GZAB2X1HM3HQZ,reuters|bloomberg|security|reporting|ai|data|draft|journalists|government|biden|federal|agreements|executive|researchers|news
9NI5WCRIA1_C94NNQDU59SYY83,boil|mansfield|boiled|water|bottled|disinfection|pa|binghamton|washing|hospital|facility|nurses|wetm|residents|treatment
9NMD7NFNQA_0W6F9OXYLMAN9X0,parrots|profanities|swearing|birds|zoo|wildlife|cussing|swear|offensive|mouthed|creatures|lincolnshire|quarantine|park|warning
9NOO9VORYZ_6R6OJ66YMYNKKEW,cal|san|kristin|smarts|flores|smart|luis|convicted|california|denise|negligence|poly|student|assaulted|los
9NPTKBREGS_XJ4R2Q3DP3HZ1NU,lee|starring|acting|actor|shows|television|sera|actors|future|episodes|child|hope|singapore|film|filming
9NSXNMAN19_2RV011OFCLK0TD2,kharkiv|pushkinska|pushkin|kyiv|russian|ukraine|russia|terekhov|renaming|ukrainian|rename|missile|street|attack|alexander
9NUW2YN2XS_IOKJAYK3I9C7TG3,ukraine|ukrainian|eu|negotiations|negotiating|negotiation|euro|upcoming|ec|european|meeting|accession|várhelyi|olivervarhelyi|legislative
9O3PVIV8QG_IE3CWO8MXDB36FB,kidnapping|sentencing|sablan|abducted|plea|justice|assaulted|judge|guilty|victim|antonio|custody|prison|court|imprisonment
9O92AYA7WA_KCK8UWM31J68DHQ,bancorp|dividend|dividends|bank|financial|federal|deposits|stock|securities|stocks|louisiana|nasdaq|invests|income|investors
9OIQ1K1K2V_H5NRHRKOMCETQVG,medvedev|djokovic|daniil|nadal|azarenka|novak|zverev|rafael|carlos|cazaux|russian|alcaraz|yastremska|seed|vondrousova
9P0DCPCCF6_SPWIZCAOK2VLR80,primaries|oklahomaprimaries|oklahoman|independents|oklahoma|elections|voters|voter|primary|libertarian|independent|republican|tribes|races|growth
9P56PUHK87_0N3CE0CGG23SJHS,seals|seal|navy|sailors|naval|marine|shipmates|ships|mission|special|ship|crew|missing|enlisted|sea
9PASOJ764T_V0AIF5VUDE93V32,mining|vancouver|renegadegold|drilling|lake|prospect|exploration|columbia|mineralization|gold|ontario|venture|northern|land|minerals
9PENA7M1W9_Y7XW60GVVNXPV28,homicide|falls|granite|deadly|shot|shooting|queen|investigator|dead|remains|johnson|lesley|police|investigation|city
9PK5GZX6F2_1TVYLOYCD6N5U9C,biden|reelection|candidate|presidential|bloomberg|2020|election|malley|campaign|trump|nomination|2024|2028|joe|goldman
9PNJDKRVV8_CB5UJZL8C20WR16,dialysis|kidney|donor|kidneys|transplant|donors|transplanted|donate|jennyl|hospitalizing|patients|microsite|patient|facebook|liver
9PSQWV6JBV_8L2X8UTQEWABXKC,antisemitism|jewish|jews|extremism|emhoff|synagogue|holocaust|israel|supremacists|threat|hate|eisenhower|advocate|hamas|vice
9PXSBE30D4_X6AVI50OI2AZCLV,abortion|abortions|veterinarian|fetal|fetus|veterinary|vet|mammalian|republican|debate|pregnancy|debating|animals|pregnant|senator
9PZ9X990T4_RD1CUU3AH9VV1F1,nsa|netflow|surveillance|privacy|vpns|traffic|metadata|data|cybersecurity|networks|internet|network|spy|security|protocol
9Q8C9C4V1Y_2BDAMELRD6W7FM5,earnings|uscb|stock|stocks|revenues|shares|quarterly|holdings|financial|investors|revenue|estimates|banks|quarters|zacks
9QJ3GAEQVV_MEOFKG7NU3ACGIW,fritzl|vienna|josef|austrian|wagner|psychiatric|prison|inmates|raped|rapist|rape|neglect|psychotherapy|dementia|murder
9QWYBPIGPH_EIY0XF9LVW65AK5,cabinets|kitchen|rooms|bungalow|cabinetry|marina|appliances|homes|interior|room|vintage|porter|countertops|retro|home
9QZZ46MMVR_JQET7BJXF94VCJ9,prohibits|pornographic|prohibit|pornography|felony|offender|offenders|unlawful|oklahoma|punishments|outlawing|fines|law|obscene|legal
9R2V5CX90C_HWHIIXCUBIUKYGT,buck|lawmakers|legislators|legislator|lawmaker|legislature|legislation|attorney|lobbyists|senate|lawyer|tennessee|ethics|funding|representatives
9R4ECNEGI3_HU3HLKB0X4GTJ8M,governor|governors|abbott|texas|border|fences|federal|state|glenn|bipartisan|immigration|rio|republican|alabama|romney
9R66KY1XU6_TIOFC3IY7TT1BOJ,alligator|alligators|florida|orlando|wynne|attorney|floridian|tragedy|gloria|killed|estate|euthanized|lived|lawsuit|damages
9RBWTJGM0Q_F3D8LXRQG5F7G8V,grading|grades|graders|assessments|curriculum|assessment|grade|grader|students|educational|districts|assessed|education|teachers|schools
9RCKQNNORM_G8AFSGHWJTULNAF,prosecuting|helfert|conviction|sentencing|convicted|menominee|alleged|crimes|crime|allegedly|assault|charges|criminal|victimized|student
9RG5JR9PKU_HARBFDS242JCNOF,bancorp|earnings|financial|banks|nbt|revenue|forecasts|profit|stock|forecast|stocks|estimates|income|risks|8m
9RJSB89257_RVSCOO6YOYU49QM,risk|demographics|demographic|racial|grades|ratio|students|detentions|ratios|bias|concerns|brevard|disproportionately|offense|student
9RMAMTFB14_5DC4Z7DY54DG9Y3,sanctions|hamas|yemen|yemeni|gaza|israel|terrorism|houthis|houthi|terrorist|al|mohamed|gulf|rebels|militant
9S3RJ05LYU_WIYO3D74URQ370D,delgado|salazar|hernandez|sánchez|sanchez|robbers|venezuelan|josé|jose|aragua|suspects|venezuela|dade|robbery|arrest
9S45T48ZGS_6K2LL0T1N9ZLLYM,owego|crash|accident|roadway|driver|vehicle|died|killed|airport|road|town|taylor|bgm|eastbound|impact
9S55EH8QKD_PGYQPP1J20VYBNB,greer|shooting|shot|shooter|fatally|memphis|lyons|murder|shoot|killed|police|fatal|arrested|court|investigators
9S9P2GUZBS_ZK4DE802WKR7O42,maldives|kumar|india|delhi|indian|helicopters|allies|stationed|soldiers|reconnaissance|naval|admiral|troops|reliance|navy
9SN6AL31TZ_PAPK85ZKSE2XIFT,sacramento|parking|roseville|parked|homelessness|park|county|homeless|shelter|grant|housing|city|residents|area|avenue
9SNMJEY35A_9L6JV3S2NJBB13K,violence|youth|elba|violent|aims|crime|agenda|campaign|knife|outlawed|future|lives|homicides|offences|urgency
9SR2R24N20_0HRIM60N7A9VLX5,policing|officers|police|officer|quality|enforcement|portsmouth|department|commissioner|reform|defender|substantive|uniformed|advocate|commission
9SWC4AGADA_GDQMAUYEJKMMJSF,haley|caucuses|trump|hampshire|governor|hill|delegate|nevada|competing|state|president|campaign|leading|loses|primary
9SX3DWNHDG_5JVGLPAVLONWDPY,biden|dealings|impeachment|president|investigation|walker|business|father|subpoenaed|allegations|accusations|joe|robinson|family|involved
9T01QYFQ09_DDJXM1KXUVLJSSX,candidacy|nominees|campaigning|trump|2020|caucus|2024|greene|republican|campaign|republicans|haley|hampshire|president|taylor
